;1010;1013;1019;1020;1022;1023;1031;1032;1033;1036;1040;1050;1059;1065;1071;1073;1081;1082;1083;1096;1097;1103;1104;1110;1112;1114;1123;1125;1130;1133;1134;1135;1144;1148;1166;1174;1176;1179;1181;1186;1187;1192;1195;1197;1205;1206;1212;1213;1216;1217;1229;1234;1235;1237;1239;1241;1242;1244;1249;1251;1253;1254;1259;1261;1263;1278;1279;1282;1287
1010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1013;0;0;0;0.00067;0;0;0;0;0.001;0;0;0;0.00715;0;0;0;0;0;0.00234;0;0;0.02385;0.00935;0;0;0;0;0.0008;0;0;0;0;0;0;0.06339;0;0;0;0;0;0;0;0;0;0;0;0.03654;0;0;0.00414;0;0;0;0;0;0.00588;0;0;0;0;0;0;0;0;0;0;0;0;0
1019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1020;0;0.00067;0;0;0;0;0;0;0;0.00949;0;0;0;0;0;0;0;0;0.00381;0;0;0;0;0;0;0;0;0.00033;0;0;0;0;0;0;0.00127;0;0.00033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00033;0;0;0;0;0;0;0;0;0;0;0;0.0006;0;0;0;0;0
1022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00073;0;0;0;0;0.00033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00675;0.00641;0;0;0.00047;0;0
1023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00274;0;0;0;0.00107;0;0;0;0;0
1032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0
1033;0;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00033;0;0;0;0;0;0;0;0;0.00047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1036;0;0;0;0.00949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07354;0;0
1040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1059;0;0.00715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03233;0;0;0;0;0;0.00795;0;0;0;0;0;0;0.00822;0;0;0;0;0;0;0;0;0;0;0;0.0008;0;0;0.00033;0;0;0;0;0;0;0;0;0.00661;0;0;0;0;0;0;0;0;0;0
1065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1071;0;0;0;0;0;0;0;0;0;0;0.00621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00033;0;0;0;0;0;0;0;0;0.00127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0346;0;0;0;0;0;0;0;0;0;0;0
1082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006;0.01516;0;0;0
1083;0;0.00234;0;0.00381;0.00073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00828;0;0;0;0;0;0;0;0.00154;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0.00655;0;0;0;0;0;0.0004;0;0;0;0;0;0;0.00741;0;0;0;0.00374;0.00848;0;0;0;0;0
1096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00067;0;0;0.00848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00167;0;0;0;0;0;0;0;0;0;0;0.00067;0
1097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00635;0.00394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006;0.0004;0;0;0.00661;0;0;0;0;0;0;0;0;0;0;0;0;0
1103;0;0.02385;0;0;0;0;0;0;0;0;0;0;0.03233;0;0;0;0;0;0;0;0;0;0.00067;0;0;0;0;0;0.01262;0;0;0;0;0.00073;0.02211;0;0;0;0.00975;0;0;0;0;0;0;0;0.01409;0;0;0.00548;0;0.00114;0;0;0;0;0;0;0.00401;0;0;0;0;0;0;0;0;0;0
1104;0;0.00935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00067;0;0;0;0;0;0;0;0;0.0008;0;0;0;0.0024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1110;0;0;0;0;0.00033;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00828;0;0;0;0;0;0;0;0;0;0;0;0;0.0014;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00227;0.00501;0;0;0;0;0
1112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00067;0;0;0;0;0;0;0;0;0;0.0014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00187;0;0;0;0;0;0.00995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1125;0;0.0008;0;0.00033;0;0.00094;0.0004;0;0.00033;0;0;0.00033;0.00795;0;0;0;0;0.0016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02224;0;0;0;0;0;0;0;0;0;0.02939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00067
1130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01262;0;0;0;0;0;0;0;0.0004;0;0;0;0;0.00755;0;0;0;0;0;0;0;0;0.00053;0;0;0.01443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00194;0;0;0;0;0
1133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00848;0;0;0;0;0;0;0.0014;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02358;0;0;0;0;0;0;0;0;0;0;0;0
1134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00635;0;0.0008;0;0;0;0;0;0;0;0;0;0;0;0.00434;0;0;0;0;0;0;0;0;0;0;0;0.00047;0;0;0;0;0;0;0;0;0.00855;0;0;0;0;0;0;0;0;0;0;0;0;0
1135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00033;0.02117;0;0.00154;0;0.00394;0;0;0.0014;0;0;0;0;0;0;0;0;0;0;0.00053;0;0;0;0;0;0.00047;0;0;0;0;0.0024;0;0;0;0;0.00134;0;0;0;0;0;0;0.03066;0;0;0;0;0;0;0;0;0;0;0
1144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00047;0;0;0;0;0;0;0;0;0.00902;0.05284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006
1148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1166;0;0.06339;0;0.00127;0;0;0;0;0;0;0;0;0.00822;0;0;0;0;0;0;0;0;0.02211;0.0024;0;0;0;0;0;0.00755;0;0.00434;0.00053;0;0;0;0;0;0;0;0;0;0;0;0.00147;0;0;0.05417;0;0;0.0159;0;0;0;0;0;0.00882;0;0;0;0;0;0;0;0;0;0;0.00033;0;0
1174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00528;0;0;0;0;0;0;0;0;0;0
1176;0;0;0;0.00033;0;0;0;0;0.00047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00053;0;0.00147
1179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00107;0;0;0;0;0;0;0;0;0;0;0;0
1187;0.00855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1197;0;0;0;0;0;0.00033;0;0;0;0.00053;0;0;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0.02224;0.00053;0;0;0;0;0;0.00147;0;0;0;0;0;0;0;0.00053;0;0;0;0;0;0;0;0;0;0;0.02946;0;0;0;0;0;0;0;0;0;0;0;0.00033;0;0;0.00033
1205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00421
1206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00655;0;0;0;0;0.00514;0;0;0;0;0;0;0;0.0024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00053;0;0;0;0;0;0.00307;0;0;0;0;0
1212;0;0.03654;0;0;0;0;0;0;0;0;0;0;0.0008;0;0;0;0;0;0;0;0;0.01409;0;0;0;0;0;0;0.01443;0;0.00047;0;0;0;0.05417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0016;0;0;0;0;0;0.00815;0;0;0;0;0;0;0;0;0;0;0;0;0
1213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1217;0;0.00414;0;0;0;0;0;0;0;0;0;0;0.00033;0;0;0;0;0;0;0;0;0.00548;0;0;0;0;0;0;0;0;0;0;0;0;0.0159;0;0;0;0;0;0;0;0;0;0;0;0.0016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00134;0.00902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1234;0;0;0;0.00033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004;0;0.0006;0.00114;0;0;0;0;0;0;0;0;0;0;0.05284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1235;0;0;0;0;0;0;0;0;0.00053;0;0;0.0499;0;0;0;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00995;0.02939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0008;0;0;0;0;0
1241;0;0.00588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00661;0;0;0;0;0;0;0;0;0;0.00855;0;0;0;0.00882;0;0;0;0;0;0;0;0;0;0;0;0.00815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00167;0;0;0;0;0;0;0;0;0;0.02358;0;0;0;0;0;0;0;0;0;0.00107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03066;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1249;0;0;0;0;0;0;0;0.0004;0;0;0;0;0.00661;0;0;0;0;0;0.00741;0;0;0.00401;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1251;0;0;0;0;0;0;0.00274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00234
1259;0;0;0;0;0.00675;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00374;0;0;0;0;0.00227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00501;0.00635;0;0;0;0
1261;0;0;0;0.0006;0.00641;0;0.00107;0;0;0;0;0;0;0;0;0;0;0;0.00848;0;0;0;0;0.00501;0;0;0;0;0.00194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00307;0;0;0;0;0;0;0;0;0.0008;0;0;0;0;0;0;0;0.00501;0;0;0;0;0;0
1263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00635;0;0;0;0;0;0
1278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1279;0;0;0;0;0.00047;0;0;0;0;0.07354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00033;0;0.00053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00067;0;0;0;0;0.0006;0;0;0;0.00147;0;0;0;0;0;0;0.00033;0.00421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00234;0;0;0;0;0;0;0
